date,price_usd,market_cap_usd,volume_24h_usd,chain
1731715200,1.453480275,1453480275.0,0,Sui
1731801600,1.505224284,1505224284.0,0,Sui
1731888000,1.636493563,1636493563.0,0,Sui
1731974400,1.627541373,1627541373.0,0,Sui
1732060800,1.490552812,1490552812.0,0,Sui
1732147200,1.572672438,1572672438.0,0,Sui
1732233600,1.659841955,1659841955.0,0,Sui
1732320000,1.630352099,1630352099.0,0,Sui
1732406400,1.475794661,1475794661.0,0,Sui
1732492800,1.575037173,1575037173.0,0,Sui
1732579200,1.403266437,1403266437.0,0,Sui
1732665600,1.422943422,1422943422.0,0,Sui
1732752000,1.443599459,1443599459.0,0,Sui
1732838400,1.449181513,1449181513.0,0,Sui
1732924800,1.457089488,1457089488.0,0,Sui
1733011200,1.524666503,1524666503.0,0,Sui
1733097600,1.510106668,1510106668.0,0,Sui
1733184000,1.44582357,1445823570.0,0,Sui
1733270400,1.582547841,1582547841.0,0,Sui
1733356800,1.561611828,1561611828.0,0,Sui
1733443200,1.7017219,1701721900.0,0,Sui
1733529600,1.669425723,1669425723.0,0,Sui
1733616000,1.736519144,1736519144.0,0,Sui
1733702400,1.711203776,1711203776.0,0,Sui
1733788800,1.582135225,1582135225.0,0,Sui
1733875200,1.552364837,1552364837.0,0,Sui
1733961600,1.741348064,1741348064.0,0,Sui
1734048000,1.776308971,1776308971.0,0,Sui
1734134400,1.821608489,1821608489.0,0,Sui
1734220800,1.737253544,1737253544.0,0,Sui
1734307200,1.822225256,1822225256.0,0,Sui
1734393600,1.82346498,1823464980.0,0,Sui
1734480000,1.823088133,1823088133.0,0,Sui
1734566400,1.740876257,1740876257.0,0,Sui
1734652800,1.615663341,1615663341.0,0,Sui
1734739200,1.75968454,1759684540.0,0,Sui
